series_id,model,mae,smape
M36792,lstm_robust,30.904382,1.045401
M27368,lstm_robust,1103.598057,5.386894
M11193,lstm_robust,58.106982,1.247545
M44275,lstm_robust,262.579620,82.884946
M27721,lstm_robust,15.886687,1.205460
M46313,lstm_robust,473.344786,7.701538
M40266,lstm_robust,1420.751189,16.463234
M19269,lstm_robust,776.784093,47.631028
M39188,lstm_robust,97.358917,4.096728
M40717,lstm_robust,2422.667597,14.132307
M9061,lstm_robust,2249.190352,70.763959
M37631,lstm_robust,246.999053,2.406255
M14400,lstm_robust,2724.290415,21.428852
M43093,lstm_robust,29.724502,1.701815
M45915,lstm_robust,223.425223,13.173445
M10391,lstm_robust,609.579010,17.363240
M2477,lstm_robust,358.695558,6.471507
M41747,lstm_robust,523.243334,19.845051
M7569,lstm_robust,1252.136075,53.226390
M45430,lstm_robust,734.676323,24.040738
M10158,lstm_robust,48.591487,2.766705
M24801,lstm_robust,54.137555,1.957419
M44781,lstm_robust,3584.148625,32.539867
M854,lstm_robust,199.283845,4.545152
M43251,lstm_robust,81.191489,7.883084
M12609,lstm_robust,165.148061,4.934872
M986,lstm_robust,52.488605,2.314445
M26132,lstm_robust,100.146610,7.196148
M39259,lstm_robust,1433.343909,17.163110
M18286,lstm_robust,1281.720676,30.998976
M24589,lstm_robust,90.311686,2.703932
M2711,lstm_robust,1133.360731,11.811148
M28213,lstm_robust,175.261437,1.771233
M25943,lstm_robust,1920.188774,13.980793
M40019,lstm_robust,1613.748924,25.760947
M31002,lstm_robust,1133.233695,25.622579
M27478,lstm_robust,93.835746,2.997806
M36609,lstm_robust,55.871721,4.007018
M10677,lstm_robust,2097.145360,13.684241
M12734,lstm_robust,22.315278,1.729535
M25835,lstm_robust,776.410575,11.492969
M1423,lstm_robust,54.491810,2.090789
M14274,lstm_robust,525.542487,6.848024
M36159,lstm_robust,775.657285,11.658383
M30895,lstm_robust,653.148211,8.941532
M34094,lstm_robust,1435.398191,46.184698
M30170,lstm_robust,115.816507,2.970093
M21061,lstm_robust,281.807108,15.660257
M2864,lstm_robust,1621.861238,13.714102
M47962,lstm_robust,1989.285042,35.782652
M20089,lstm_robust,535.755116,23.676988
M15704,lstm_robust,522.389515,24.880009
M2800,lstm_robust,499.913784,14.886692
M17556,lstm_robust,726.894238,53.308139
M3169,lstm_robust,903.287587,7.506637
M8649,lstm_robust,1482.425106,50.010276
M27326,lstm_robust,12.566165,0.806718
M31121,lstm_robust,725.084718,42.280744
M2433,lstm_robust,496.322487,9.025342
M41134,lstm_robust,577.954895,9.306581
M31081,lstm_robust,245.844160,6.197432
M7194,lstm_robust,1424.289740,27.417177
M21216,lstm_robust,289.594579,10.885318
M6651,lstm_robust,1401.149945,18.423807
M8298,lstm_robust,1618.158157,53.185721
M24871,lstm_robust,165.670882,2.057542
M12267,lstm_robust,188.165870,1.841915
M21362,lstm_robust,275.109330,14.695158
M27551,lstm_robust,49.464017,4.497620
M5764,lstm_robust,126.484360,1.471340
M25201,lstm_robust,145.339862,2.461462
M29756,lstm_robust,223.651989,2.304778
M26654,lstm_robust,430.306572,22.762413
M38360,lstm_robust,222.782448,4.724053
M33017,lstm_robust,2479.341184,39.217816
M12430,lstm_robust,206.891865,6.290065
M33772,lstm_robust,1626.050230,15.146439
M6341,lstm_robust,305.752904,5.673839
M16502,lstm_robust,364.024108,8.108373
M32262,lstm_robust,4187.252857,59.193438
M45792,lstm_robust,183.028194,17.593232
M30603,lstm_robust,686.957970,7.208686
M5081,lstm_robust,224.996785,5.587892
M12529,lstm_robust,113.459997,2.955557
M2580,lstm_robust,447.888900,6.832160
M46344,lstm_robust,851.766956,16.473871
M31613,lstm_robust,603.606763,11.857610
M17610,lstm_robust,2043.745779,47.818522
M39483,lstm_robust,42.890915,0.936658
M17963,lstm_robust,2077.319747,46.925664
M30283,lstm_robust,391.895885,17.409736
M12470,lstm_robust,100.824694,4.214284
M40800,lstm_robust,111.049779,7.302626
M13578,lstm_robust,660.908049,21.989645
M38839,lstm_robust,728.153095,7.424985
M7375,lstm_robust,1641.973261,29.283089
M29388,lstm_robust,514.956804,8.132063
M41495,lstm_robust,395.904696,15.446249
M4505,lstm_robust,1021.179387,14.380755
M24565,lstm_robust,462.225933,8.494693
M43082,lstm_robust,126.952934,5.304692
M41390,lstm_robust,454.713444,6.847137
M15005,lstm_robust,470.246264,6.446977
M8593,lstm_robust,221.542468,3.997258
M5755,lstm_robust,458.524827,12.442523
M16818,lstm_robust,444.633429,5.588703
M15385,lstm_robust,121.768306,7.944435
M45346,lstm_robust,927.376599,15.347783
M8046,lstm_robust,364.099307,36.863328
M23315,lstm_robust,83.358662,2.717573
M43146,lstm_robust,443.673897,11.164207
M38204,lstm_robust,146.835404,2.435837
M29604,lstm_robust,68.467323,5.266777
M23277,lstm_robust,40.681456,0.681949
M3752,lstm_robust,57.731682,0.981354
M33252,lstm_robust,860.290678,87.831123
M5693,lstm_robust,338.932324,8.013351
M7639,lstm_robust,359.805409,29.777610
M6537,lstm_robust,116.544888,10.617614
M33657,lstm_robust,682.589723,16.620618
M21547,lstm_robust,298.088207,10.992196
M34119,lstm_robust,958.113914,46.109339
M23557,lstm_robust,1363.373044,16.302657
M1571,lstm_robust,104.095244,5.251524
M33216,lstm_robust,930.253991,45.708030
M8421,lstm_robust,558.915497,37.751555
M31802,lstm_robust,780.214149,60.052217
M19304,lstm_robust,1759.252940,44.292564
M851,lstm_robust,120.914331,6.361828
M34969,lstm_robust,273.652927,28.549219
M38555,lstm_robust,177.319835,4.362156
M10784,lstm_robust,503.416814,10.034791
M21591,lstm_robust,255.728281,19.182567
M5730,lstm_robust,359.415507,6.364461
M13864,lstm_robust,200.436960,2.771886
M26397,lstm_robust,97.869829,4.352321
M18895,lstm_robust,1280.308038,28.376001
M28850,lstm_robust,1505.911406,14.672862
M148,lstm_robust,1365.465503,7.905613
M24450,lstm_robust,78.347613,1.299226
M43809,lstm_robust,595.287749,8.637823
M42467,lstm_robust,568.168122,11.741279
M41589,lstm_robust,314.864087,18.758429
M35175,lstm_robust,1310.099384,18.591001
M42924,lstm_robust,347.218750,10.442581
M28580,lstm_robust,57.611098,0.598382
M17173,lstm_robust,744.294485,55.158173
M40532,lstm_robust,392.289065,4.798722
M42995,lstm_robust,474.730740,27.974603
M9956,lstm_robust,849.221641,29.722650
M24345,lstm_robust,1860.129607,13.291983
M42537,lstm_robust,3547.160247,46.655025
M30261,lstm_robust,454.504820,21.906775
M8327,lstm_robust,656.001544,24.821202
M18938,lstm_robust,607.117893,51.472654
M44608,lstm_robust,205.027294,8.117051
M28207,lstm_robust,272.463942,2.754473
M19855,lstm_robust,389.435768,17.528074
M22634,lstm_robust,34.551359,1.126237
M13180,lstm_robust,71.239049,2.777633
M17657,lstm_robust,407.682064,33.758098
M38014,lstm_robust,56.898591,4.675923
M33096,lstm_robust,224.493447,28.663121
M17667,lstm_robust,2322.369812,41.913450
M38440,lstm_robust,601.073870,8.864419
M30234,lstm_robust,369.945160,17.386787
M23410,lstm_robust,290.328871,4.839646
M20756,lstm_robust,541.184972,54.929375
M47916,lstm_robust,495.340041,39.277675
M22869,lstm_robust,131.291617,5.067229
M4304,lstm_robust,1180.760487,14.676930
M41137,lstm_robust,1213.973485,20.665080
M885,lstm_robust,297.347251,4.632275
M18554,lstm_robust,1944.794910,25.546489
M34114,lstm_robust,343.949272,22.840644
M36326,lstm_robust,1311.449304,23.597891
M22513,lstm_robust,94.298290,3.836261
M11087,lstm_robust,12.820754,0.720369
M38166,lstm_robust,498.698371,5.738203
M36711,lstm_robust,2283.882080,21.946038
M9619,lstm_robust,402.206658,52.423641
M27889,lstm_robust,237.893862,10.700941
M2609,lstm_robust,478.020373,47.837638
M8226,lstm_robust,1911.798229,42.754621
M29564,lstm_robust,119.204629,7.316289
M33114,lstm_robust,664.532030,10.965618
M45890,lstm_robust,259.193676,16.595342
M12028,lstm_robust,186.336505,6.711846
M14578,lstm_robust,894.340579,17.408940
M18393,lstm_robust,2029.813531,26.070063
M18394,lstm_robust,1025.447856,21.630370
M32570,lstm_robust,1657.063850,20.696105
M40879,lstm_robust,293.675599,8.162406
M19822,lstm_robust,1760.299153,53.666275
M24670,lstm_robust,287.881171,11.255795
M36244,lstm_robust,416.636260,10.206422
M2442,lstm_robust,144.989664,7.883106
M12404,lstm_robust,181.699613,6.916905
M12754,lstm_robust,155.661348,6.220824
M29510,lstm_robust,179.854970,5.159956
M19100,lstm_robust,1603.868265,48.516057
M36643,lstm_robust,56.752108,3.646601
M12712,lstm_robust,171.667620,9.368826
M19039,lstm_robust,829.675419,24.033378
M2183,lstm_robust,125.898023,4.441757
M38074,lstm_robust,2166.312959,42.303104
M39011,lstm_robust,476.854159,38.620017
M26405,lstm_robust,40.721428,1.739471
M23424,lstm_robust,237.330750,5.884970
M25000,lstm_robust,229.635274,5.998650
M38778,lstm_robust,304.296623,3.067232
M37249,lstm_robust,1614.507067,72.419186
M36925,lstm_robust,487.054922,15.484872
M5735,lstm_robust,1971.893432,19.711890
M20252,lstm_robust,304.673380,8.515041
M37370,lstm_robust,56.509266,5.694264
M20820,lstm_robust,339.907174,26.920418
M25750,lstm_robust,117.586327,10.280489
M26657,lstm_robust,307.400114,26.614761
M19928,lstm_robust,2356.311228,37.738684
M11016,lstm_robust,73.473194,4.088348
M29269,lstm_robust,108.152657,5.375782
M22571,lstm_robust,147.671026,7.595354
M7746,lstm_robust,2683.436693,29.133779
M22653,lstm_robust,15.210020,1.028731
M28137,lstm_robust,564.077465,5.580845
M14884,lstm_robust,561.739396,5.747775
M2955,lstm_robust,659.157857,6.463598
M36494,lstm_robust,52.261031,3.128484
M33390,lstm_robust,662.119026,34.663585
M9021,lstm_robust,1504.395343,54.228043
M27093,lstm_robust,188.499992,1.798342
M23830,lstm_robust,1431.476755,23.637927
M16180,lstm_robust,1302.267743,9.899289
M40947,lstm_robust,919.626114,18.628758
M31013,lstm_robust,804.804261,17.213633
M24082,lstm_robust,466.268874,13.594708
M15401,lstm_robust,689.077632,24.268912
M32772,lstm_quantile,694.688296,26.128380
M39513,lstm_quantile,190.851334,12.197640
M43582,lstm_quantile,219.975445,6.092101
M2976,lstm_quantile,268.698785,2.388512
M3378,lstm_quantile,58.320226,0.942481
M3793,lstm_quantile,235.977224,6.246935
M34124,lstm_quantile,443.620107,16.881272
M19848,lstm_quantile,978.621106,41.024617
M10422,lstm_quantile,35.339389,3.190334
M28534,lstm_quantile,182.731787,1.816930
M35123,lstm_quantile,316.881058,14.920717
M38965,lstm_quantile,127.777778,1.276025
M4832,lstm_quantile,113.387989,2.054796
M26546,lstm_quantile,1653.271989,25.059090
M26508,lstm_quantile,65.911700,1.492038
M843,lstm_quantile,8.470601,0.779488
M27135,lstm_quantile,7.368250,0.579643
M24472,lstm_quantile,148.831218,1.441990
M41399,lstm_quantile,826.754789,12.453936
M6401,lstm_quantile,1400.477816,11.432835
M8727,lstm_quantile,110.646908,19.097930
M19175,lstm_quantile,801.722775,13.681139
M34044,lstm_quantile,1113.710562,27.705508
M10601,lstm_quantile,702.255127,17.420935
M22156,lstm_quantile,230.695261,6.054047
M13817,lstm_quantile,608.096709,20.423623
M20403,lstm_quantile,613.997037,52.040953
M33554,lstm_quantile,34.263586,5.316245
M17448,lstm_quantile,343.888582,35.844001
M1705,lstm_quantile,91.367457,3.321965
M24937,lstm_quantile,226.035402,5.372007
M15412,lstm_quantile,1221.354718,15.441771
M9114,lstm_quantile,390.055223,20.095624
M41584,lstm_quantile,230.960533,2.309569
M19528,lstm_quantile,204.613685,15.163771
M31381,lstm_quantile,625.314257,20.289320
M37217,lstm_quantile,60.443830,5.690246
M5663,lstm_quantile,884.925344,7.821171
M23337,lstm_quantile,11.317064,0.677092
M15952,lstm_quantile,640.717657,11.673660
M43622,lstm_quantile,1577.411711,13.532811
M47799,lstm_quantile,1312.447143,32.454848
M36823,lstm_quantile,1285.845480,8.555706
M19842,lstm_quantile,445.289495,18.249813
M3920,lstm_quantile,261.617551,9.229531
M33760,lstm_quantile,1466.760660,21.127593
M26741,lstm_quantile,99.879485,1.286904
M11301,lstm_quantile,38.454907,1.674514
M39695,lstm_quantile,83.333333,1.086623
M26684,lstm_quantile,780.415703,14.024091
M32983,lstm_quantile,42.911681,3.912066
M34628,lstm_quantile,2151.977931,30.563861
M24410,lstm_quantile,113.617915,2.819731
M10445,lstm_quantile,40.509736,3.909733
M27785,lstm_quantile,1276.318522,9.119523
M16157,lstm_quantile,313.628042,22.607439
M27832,lstm_quantile,608.399747,18.971749
M45377,lstm_quantile,319.629313,14.896981
M26001,lstm_quantile,135.637459,2.779448
M40961,lstm_quantile,3310.263736,22.070116
M5,lstm_quantile,57.968554,1.328081
M6840,lstm_quantile,842.338006,10.820102
M36792,lstm_quantile,196.091785,6.818275
M27368,lstm_quantile,324.954690,1.651320
M11193,lstm_quantile,44.779819,0.959806
M44275,lstm_quantile,11.460838,6.474586
M27721,lstm_quantile,4.959353,0.373495
M46313,lstm_quantile,212.875001,3.394158
M40266,lstm_quantile,1360.441495,15.709830
M19269,lstm_quantile,538.415632,36.162669
M39188,lstm_quantile,38.274536,1.581712
M40717,lstm_quantile,1707.966244,9.725341
M9061,lstm_quantile,1627.959758,57.765072
M37631,lstm_quantile,283.712627,2.771464
M14400,lstm_quantile,2270.251882,17.113362
M43093,lstm_quantile,22.799650,1.302437
M45915,lstm_quantile,104.418333,5.891910
M10391,lstm_quantile,311.077518,8.410705
M2477,lstm_quantile,252.380448,4.540098
M41747,lstm_quantile,504.682443,19.043134
M7569,lstm_quantile,342.089987,18.924276
M45430,lstm_quantile,484.154755,15.035612
M10158,lstm_quantile,35.431744,2.008647
M24801,lstm_quantile,53.937923,1.950167
M44781,lstm_quantile,1156.305025,9.113065
M854,lstm_quantile,180.617996,4.104537
M43251,lstm_quantile,82.177422,7.971574
M12609,lstm_quantile,70.071772,2.054519
M986,lstm_quantile,66.873025,2.963114
M26132,lstm_quantile,31.258883,2.172988
M39259,lstm_quantile,697.631025,7.928915
M18286,lstm_quantile,970.599109,24.702561
M24589,lstm_quantile,130.278228,3.873820
M2711,lstm_quantile,1081.063482,11.265866
M28213,lstm_quantile,226.703309,2.274875
M25943,lstm_quantile,858.942527,5.987749
M40019,lstm_quantile,1758.464851,27.721649
M31002,lstm_quantile,1165.533122,26.358711
M27478,lstm_quantile,28.347050,0.892256
M36609,lstm_quantile,21.885302,1.555777
M10677,lstm_quantile,398.619659,2.420910
M12734,lstm_quantile,17.648093,1.366688
M25835,lstm_quantile,369.549766,5.286658
M1423,lstm_quantile,35.216519,1.350034
M14274,lstm_quantile,486.150621,6.314256
M36159,lstm_quantile,1142.206332,18.093915
M30895,lstm_quantile,591.824600,8.097242
M34094,lstm_quantile,1485.818205,47.703382
M30170,lstm_quantile,110.699797,2.837226
M21061,lstm_quantile,117.862631,6.086143
M2864,lstm_quantile,1746.099338,14.204493
M47962,lstm_quantile,520.388689,11.017281
M20089,lstm_quantile,333.350068,15.580506
M15704,lstm_quantile,385.208161,17.067286
M2800,lstm_quantile,197.311340,5.584354
M17556,lstm_quantile,686.234569,51.229617
M3169,lstm_quantile,559.856933,4.530268
M8649,lstm_quantile,748.402273,29.566125
M27326,lstm_quantile,63.469922,3.969519
M31121,lstm_quantile,186.559543,13.129073
M2433,lstm_quantile,322.310804,5.844413
M41134,lstm_quantile,553.306882,8.882159
M31081,lstm_quantile,269.235327,6.796180
M7194,lstm_quantile,983.140489,19.779765
M21216,lstm_quantile,160.756026,6.241091
M6651,lstm_quantile,1250.330696,16.223919
M8298,lstm_quantile,1603.863012,52.843415
M24871,lstm_quantile,63.372571,0.778479
M12267,lstm_quantile,124.852326,1.218068
M21362,lstm_quantile,216.487103,12.084641
M27551,lstm_quantile,10.964875,0.976641
M5764,lstm_quantile,126.434973,1.470779
M25201,lstm_quantile,147.725150,2.502054
M29756,lstm_quantile,329.002867,3.408621
M26654,lstm_quantile,467.218495,24.433915
M38360,lstm_quantile,61.623842,1.281885
M33017,lstm_quantile,2564.217074,40.420481
M12430,lstm_quantile,254.061585,7.759743
M33772,lstm_quantile,1029.785313,8.936350
M6341,lstm_quantile,232.910475,4.285250
M16502,lstm_quantile,358.414350,7.986619
M32262,lstm_quantile,5284.202533,80.235117
M45792,lstm_quantile,87.463389,8.867574
M30603,lstm_quantile,850.447493,8.744965
M5081,lstm_quantile,173.800180,4.356199
M12529,lstm_quantile,108.015801,2.810889
M2580,lstm_quantile,82.888690,1.224864
M46344,lstm_quantile,329.585286,6.033972
M31613,lstm_quantile,169.238604,3.532115
M17610,lstm_quantile,889.268307,25.703316
M39483,lstm_quantile,112.581079,2.436498
M17963,lstm_quantile,1170.204476,30.929645
M30283,lstm_quantile,690.813894,28.487119
M12470,lstm_quantile,53.177880,2.186647
M40800,lstm_quantile,67.418897,4.480637
M13578,lstm_quantile,497.465550,16.002155
M38839,lstm_quantile,249.107665,2.456532
M7375,lstm_quantile,599.838643,12.200067
M29388,lstm_quantile,213.868736,3.283343
M41495,lstm_quantile,416.037260,16.237218
M4505,lstm_quantile,1030.809914,14.518549
M24565,lstm_quantile,136.749973,2.423890
M43082,lstm_quantile,230.336179,9.430088
M41390,lstm_quantile,465.044715,7.001313
M15005,lstm_quantile,864.448208,11.493246
M8593,lstm_quantile,1400.946624,22.597159
M5755,lstm_quantile,457.787718,12.422965
M16818,lstm_quantile,254.534857,3.146751
M15385,lstm_quantile,36.221365,2.280328
M45346,lstm_quantile,485.459253,7.721019
M8046,lstm_quantile,274.392599,29.393099
M23315,lstm_quantile,36.521549,1.178629
M43146,lstm_quantile,170.199907,4.120691
M38204,lstm_quantile,90.008322,1.482556
M29604,lstm_quantile,46.722825,3.582928
M23277,lstm_quantile,35.738143,0.599327
M3752,lstm_quantile,64.377888,1.094951
M33252,lstm_quantile,859.052406,87.921844
M5693,lstm_quantile,316.698477,7.503425
M7639,lstm_quantile,753.046661,52.563276
M6537,lstm_quantile,43.136061,3.780754
M33657,lstm_quantile,627.968599,15.427099
M21547,lstm_quantile,116.963230,4.520607
M34119,lstm_quantile,936.453503,45.384060
M23557,lstm_quantile,1567.271767,18.610199
M1571,lstm_quantile,68.459961,3.415432
M33216,lstm_quantile,902.221019,44.787682
M8421,lstm_quantile,666.846228,42.804089
M31802,lstm_quantile,711.326134,56.339777
M19304,lstm_quantile,1391.407247,36.983917
M851,lstm_quantile,520.777555,24.093249
M34969,lstm_quantile,293.120180,29.885493
M38555,lstm_quantile,45.555556,1.091433
M10784,lstm_quantile,75.456220,1.432884
M21591,lstm_quantile,211.840726,16.246196
M5730,lstm_quantile,375.217675,6.596359
M13864,lstm_quantile,146.512693,2.033942
M26397,lstm_quantile,72.620095,3.253569
M18895,lstm_quantile,1081.495335,24.665245
M28850,lstm_quantile,1508.287196,14.699511
M148,lstm_quantile,1624.517278,8.485298
M24450,lstm_quantile,41.273628,0.681026
M43809,lstm_quantile,521.962294,7.762493
M42467,lstm_quantile,533.956595,11.013065
M41589,lstm_quantile,41.282789,2.209124
M35175,lstm_quantile,1212.064580,17.161681
M42924,lstm_quantile,295.181239,8.811924
M28580,lstm_quantile,700.667867,7.071442
M17173,lstm_quantile,747.568344,55.357512
M40532,lstm_quantile,355.262294,4.364150
M42995,lstm_quantile,489.354459,28.701011
M9956,lstm_quantile,459.207380,17.343978
M24345,lstm_quantile,598.641719,4.048959
M42537,lstm_quantile,2806.940196,35.935018
M30261,lstm_quantile,917.645042,39.161936
M8327,lstm_quantile,584.059437,22.647566
M18938,lstm_quantile,569.967650,49.236121
M44608,lstm_quantile,153.292812,6.137038
M28207,lstm_quantile,312.270317,3.149231
M19855,lstm_quantile,269.830341,12.633009
M22634,lstm_quantile,33.872814,1.103904
M13180,lstm_quantile,30.125405,1.162111
M17657,lstm_quantile,325.823339,28.131576
M38014,lstm_quantile,32.073473,2.604989
M33096,lstm_quantile,193.127740,27.139917
M17667,lstm_quantile,2053.661805,38.320624
M38440,lstm_quantile,214.984778,3.054367
M30234,lstm_quantile,498.650656,22.551616
M23410,lstm_quantile,404.528562,6.679814
M20756,lstm_quantile,477.053079,50.375109
M47916,lstm_quantile,29.350601,2.984147
M22869,lstm_quantile,90.106763,3.443241
M4304,lstm_quantile,709.523199,8.503286
M41137,lstm_quantile,1142.924160,19.539052
M885,lstm_quantile,156.999138,2.429150
M18554,lstm_quantile,2059.659649,27.579747
M34114,lstm_quantile,344.225559,22.850274
M36326,lstm_quantile,789.145324,15.542290
M22513,lstm_quantile,139.753393,5.613956
M11087,lstm_quantile,11.945661,0.671205
M38166,lstm_quantile,189.010550,2.125080
M36711,lstm_quantile,946.624273,7.471083
M9619,lstm_quantile,279.898716,40.071184
M27889,lstm_quantile,260.661615,11.819043
M2609,lstm_quantile,373.758088,39.670320
M8226,lstm_quantile,1213.971739,30.580385
M29564,lstm_quantile,12.313307,0.732645
M33114,lstm_quantile,637.881870,10.495020
M45890,lstm_quantile,112.426950,6.810776
M12028,lstm_quantile,110.975868,3.945684
M14578,lstm_quantile,386.643723,6.769552
M18393,lstm_quantile,1998.774401,25.482371
M18394,lstm_quantile,1055.589150,21.877296
M32570,lstm_quantile,2030.233575,24.695031
M40879,lstm_quantile,59.792701,1.592253
M19822,lstm_quantile,1469.274365,47.191764
M24670,lstm_quantile,282.206653,11.029965
M36244,lstm_quantile,429.701619,10.552219
M2442,lstm_quantile,78.444710,4.023836
M12404,lstm_quantile,35.597009,1.308582
M12754,lstm_quantile,64.814042,2.531716
M29510,lstm_quantile,211.388457,6.099320
M19100,lstm_quantile,1303.225751,41.856756
M36643,lstm_quantile,56.936218,3.660446
M12712,lstm_quantile,166.555807,9.108746
M19039,lstm_quantile,536.813537,16.385764
M2183,lstm_quantile,141.580922,5.007740
M38074,lstm_quantile,2227.060226,43.218202
M39011,lstm_quantile,77.580605,7.709399
M26405,lstm_quantile,37.030135,1.583206
M23424,lstm_quantile,85.158536,2.021626
M25000,lstm_quantile,221.108563,5.769249
M38778,lstm_quantile,114.261131,1.137850
M37249,lstm_quantile,220.172807,7.178359
M36925,lstm_quantile,463.982635,14.809009
M5735,lstm_quantile,990.516666,9.370005
M20252,lstm_quantile,751.911256,21.330513
M37370,lstm_quantile,53.284665,5.380628
M20820,lstm_quantile,283.329086,23.333975
M25750,lstm_quantile,122.414660,10.769279
M26657,lstm_quantile,51.585698,5.182031
M19928,lstm_quantile,474.432611,9.429120
M11016,lstm_quantile,85.125927,4.766157
M29269,lstm_quantile,500.685349,22.095988
M22571,lstm_quantile,42.777778,2.132901
M7746,lstm_quantile,3342.054424,34.731415
M22653,lstm_quantile,15.537779,1.051024
M28137,lstm_quantile,881.212369,8.664096
M14884,lstm_quantile,558.027616,5.708454
M2955,lstm_quantile,750.731909,7.408144
M36494,lstm_quantile,22.456863,1.330176
M33390,lstm_quantile,752.655027,43.008901
M9021,lstm_quantile,1302.903089,48.846639
M27093,lstm_quantile,125.323516,1.200690
M23830,lstm_quantile,1127.090385,18.106640
M16180,lstm_quantile,1332.169162,10.120132
M40947,lstm_quantile,632.201411,12.282336
M31013,lstm_quantile,413.594357,8.398149
M24082,lstm_quantile,588.715964,16.979596
M15401,lstm_quantile,635.777313,22.145370
